"","Player","Pos","Age","Tm.x","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","Season","Cluster","first2$VORP","Tm.y","Index","Image"
"1","Al Wood","SG","23","TOT","3.7","7.9","0.47","0.1","0.5","0.125","3.7","7.4","0.493","0.474","1.9","2.5","0.782","1.1","1.7","2.8","1.2","0.6","0.2","1.5","2.3","9.5","0.524","0.063","0.312","6.3","10.7","8.4","9.1","1.6","0.6","14.1","22.5","1982","Ball Handlers",-0.3,"TOT","woodal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/woodal01.jpg"
"2","Al Wood","SG","23","TOT","3.7","7.9","0.47","0.1","0.5","0.125","3.7","7.4","0.493","0.474","1.9","2.5","0.782","1.1","1.7","2.8","1.2","0.6","0.2","1.5","2.3","9.5","0.524","0.063","0.312","6.3","10.7","8.4","9.1","1.6","0.6","14.1","22.5","1982","Ball Handlers",-0.3,"ATL","woodal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/woodal01.jpg"
"3","Al Wood","SG","23","TOT","3.7","7.9","0.47","0.1","0.5","0.125","3.7","7.4","0.493","0.474","1.9","2.5","0.782","1.1","1.7","2.8","1.2","0.6","0.2","1.5","2.3","9.5","0.524","0.063","0.312","6.3","10.7","8.4","9.1","1.6","0.6","14.1","22.5","1982","Ball Handlers",-0.3,"SDC","woodal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/woodal01.jpg"
"4","Al Wood","SG","23","ATL","1.9","5.5","0.343","0","0.3","0","1.9","5.2","0.364","0.343","1.1","1.5","0.714","1.2","1.2","2.3","0.6","0.5","0.1","0.6","1.8","4.8","0.392","0.057","0.267","10.4","10.5","10.5","7","1.9","0.3","8.6","23.4","1982","Wing Scorers",-0.2,"TOT","woodal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/woodal01.jpg"
"5","Al Wood","SG","23","ATL","1.9","5.5","0.343","0","0.3","0","1.9","5.2","0.364","0.343","1.1","1.5","0.714","1.2","1.2","2.3","0.6","0.5","0.1","0.6","1.8","4.8","0.392","0.057","0.267","10.4","10.5","10.5","7","1.9","0.3","8.6","23.4","1982","Wing Scorers",-0.2,"ATL","woodal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/woodal01.jpg"
"6","Al Wood","SG","23","ATL","1.9","5.5","0.343","0","0.3","0","1.9","5.2","0.364","0.343","1.1","1.5","0.714","1.2","1.2","2.3","0.6","0.5","0.1","0.6","1.8","4.8","0.392","0.057","0.267","10.4","10.5","10.5","7","1.9","0.3","8.6","23.4","1982","Wing Scorers",-0.2,"SDC","woodal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/woodal01.jpg"
"7","Al Wood","SG","23","SDC","4.9","9.5","0.518","0.1","0.6","0.167","4.8","8.9","0.543","0.524","2.5","3.1","0.802","1","2.1","3.1","1.6","0.8","0.3","2.1","2.6","12.5","0.573","0.065","0.33","4.9","10.8","7.7","9.8","1.5","0.7","16","22.1","1982","Ball Handlers",-0.1,"TOT","woodal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/woodal01.jpg"
"8","Al Wood","SG","23","SDC","4.9","9.5","0.518","0.1","0.6","0.167","4.8","8.9","0.543","0.524","2.5","3.1","0.802","1","2.1","3.1","1.6","0.8","0.3","2.1","2.6","12.5","0.573","0.065","0.33","4.9","10.8","7.7","9.8","1.5","0.7","16","22.1","1982","Ball Handlers",-0.1,"ATL","woodal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/woodal01.jpg"
"9","Al Wood","SG","23","SDC","4.9","9.5","0.518","0.1","0.6","0.167","4.8","8.9","0.543","0.524","2.5","3.1","0.802","1","2.1","3.1","1.6","0.8","0.3","2.1","2.6","12.5","0.573","0.065","0.33","4.9","10.8","7.7","9.8","1.5","0.7","16","22.1","1982","Ball Handlers",-0.1,"SDC","woodal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/woodal01.jpg"
"10","Albert King","SF","22","NJN","5.1","10.7","0.482","0","0.2","0.231","5.1","10.5","0.486","0.483","1.8","2.3","0.778","1.4","2.7","4.1","1.9","0.8","0.5","2.4","3.4","12.1","0.517","0.016","0.211","6.9","14","10.4","12.8","1.8","1.2","16.9","25.1","1982","Ball Handlers",0.3,"NJN","kingal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/kingal01.jpg"
"11","Allan Bristow","SF","30","DAL","2.7","6.1","0.437","0","0.2","0.167","2.6","5.9","0.447","0.44","1.6","2","0.817","1.5","2.7","4.1","5.5","0.8","0.1","2","2.7","7","0.502","0.036","0.329","6.5","12.8","9.5","29.3","1.6","0.2","22.4","14.9","1982","Wing Scorers",0.7,"DAL","bristal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/bristal01.jpg"
"12","Allen Leavell","PG","24","HOU","4.7","10","0.467","0.1","0.4","0.29","4.6","9.6","0.474","0.472","1.5","1.7","0.852","0.6","1.5","2.1","5.8","1.9","0.2","1.9","2.3","10.9","0.507","0.039","0.17","2.4","6.3","4.3","29.8","3.4","0.4","15.2","19.1","1982","Ball Handlers",1.4,"HOU","leaveal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/leaveal01.jpg"
"13","Alton Lister","C","23","MIL","1.9","3.6","0.519","0","0","0","1.9","3.6","0.519","0.519","0.8","1.5","0.52","1.4","3.5","4.8","1.1","0.2","1.5","1.6","3","4.5","0.531","0","0.429","10.9","26","18.7","9.2","0.7","5.8","27.4","16.3","1982","Bruiser Big Men",0.4,"MIL","listeal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/listeal01.jpg"
"14","Alvan Adams","C","27","PHO","6.4","13","0.494","0","0","0","6.4","13","0.494","0.494","2.3","2.9","0.781","1.7","5.7","7.4","4.5","1.4","1","2.5","3.4","15.1","0.529","0.001","0.227","6.6","20.2","13.6","22.1","2.3","1.9","14.8","22.8","1982","Swingmen",3.5,"PHO","adamsal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/adamsal01.jpg"
"15","Alvin Scott","SF","26","PHO","2.3","4.7","0.497","0","0","0","2.3","4.7","0.5","0.497","1.3","1.8","0.73","1.2","2.4","3.6","1.8","0.7","0.9","1.2","2.1","6","0.546","0.005","0.389","6.3","12.2","9.4","11","1.6","2.3","18","12.9","1982","Bruiser Big Men",1,"PHO","scottal01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/scottal01.jpg"
"16","Andrew Toney","SG","24","PHI","6.6","12.7","0.522","0.3","0.8","0.424","6.3","11.9","0.528","0.535","2.9","4","0.742","0.6","1.2","1.7","3.7","0.8","0.2","2.8","3.5","16.5","0.572","0.06","0.313","2.7","5.1","4","23.1","1.6","0.5","16.1","29","1982","Ball Handlers",0.4,"PHI","toneyan01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/toneyan01.jpg"
"17","Armond Hill","PG","28","SDC","1.8","4.7","0.382","0","0.1","0","1.8","4.6","0.391","0.382","1.2","1.7","0.688","0.3","1.1","1.4","4.3","0.8","0.2","2.7","2.7","4.7","0.437","0.022","0.36","1.4","5.4","3.3","20.4","1.6","0.4","33.5","13.2","1982","Wing Scorers",-0.6,"SEA","hillar01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hillar01.jpg"
"18","Armond Hill","PG","28","SDC","1.8","4.7","0.382","0","0.1","0","1.8","4.6","0.391","0.382","1.2","1.7","0.688","0.3","1.1","1.4","4.3","0.8","0.2","2.7","2.7","4.7","0.437","0.022","0.36","1.4","5.4","3.3","20.4","1.6","0.4","33.5","13.2","1982","Wing Scorers",-0.6,"TOT","hillar01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hillar01.jpg"
"19","Armond Hill","PG","28","SDC","1.8","4.7","0.382","0","0.1","0","1.8","4.6","0.391","0.382","1.2","1.7","0.688","0.3","1.1","1.4","4.3","0.8","0.2","2.7","2.7","4.7","0.437","0.022","0.36","1.4","5.4","3.3","20.4","1.6","0.4","33.5","13.2","1982","Wing Scorers",-0.6,"SDC","hillar01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hillar01.jpg"
"20","Armond Hill","PG","28","TOT","1.3","3.2","0.421","0","0.1","0","1.3","3.1","0.427","0.421","1","1.4","0.709","0.3","1","1.3","2.7","0.5","0.1","1.7","2.2","3.6","0.483","0.016","0.437","1.9","6.3","4.1","17.8","1.4","0.4","30.5","12.2","1982","Wing Scorers",-0.7,"SEA","hillar01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hillar01.jpg"
"21","Armond Hill","PG","28","TOT","1.3","3.2","0.421","0","0.1","0","1.3","3.1","0.427","0.421","1","1.4","0.709","0.3","1","1.3","2.7","0.5","0.1","1.7","2.2","3.6","0.483","0.016","0.437","1.9","6.3","4.1","17.8","1.4","0.4","30.5","12.2","1982","Wing Scorers",-0.7,"TOT","hillar01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hillar01.jpg"
"22","Armond Hill","PG","28","TOT","1.3","3.2","0.421","0","0.1","0","1.3","3.1","0.427","0.421","1","1.4","0.709","0.3","1","1.3","2.7","0.5","0.1","1.7","2.2","3.6","0.483","0.016","0.437","1.9","6.3","4.1","17.8","1.4","0.4","30.5","12.2","1982","Wing Scorers",-0.7,"SDC","hillar01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hillar01.jpg"
"23","Ben Poquette","PF","26","UTA","2.7","5.2","0.514","0","0.1","0.3","2.6","5.1","0.519","0.518","1.2","1.5","0.808","1.4","3.6","5","1.1","0.6","0.8","0.8","2.9","6.6","0.562","0.023","0.28","7.3","18.9","13","6.9","1.4","2.1","12.6","13","1982","Bruiser Big Men",0.7,"UTA","poquebe01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/poquebe01.jpg"
"24","Bill Cartwright","C","24","NYK","5.4","9.6","0.562","0","0","0","5.4","9.6","0.562","0.562","3.6","4.7","0.763","1.6","4.2","5.8","1.2","0.7","0.9","2.3","2.9","14.4","0.616","0","0.486","6.3","17.3","11.7","6","1.1","1.8","16.5","20.2","1982","Swingmen",0.7,"NYK","cartwbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/cartwbi01.jpg"
"25","Bill Hanzlik","SF","24","SEA","2.1","4.4","0.468","0","0","0","2.1","4.4","0.473","0.468","1.7","2.2","0.784","1.2","2.1","3.3","2.3","1","0.4","1.3","3.1","5.8","0.543","0.011","0.493","5.6","8.9","7.3","11.6","2","0.8","19.6","11.3","1982","Wing Scorers",1.3,"SEA","hanzlbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hanzlbi01.jpg"
"26","Bill Laimbeer","C","24","DET","4.9","9.4","0.516","0","0.2","0.143","4.8","9.2","0.525","0.518","3","3.7","0.813","3.7","7.7","11.3","1.8","0.6","1.1","2","4.2","12.8","0.578","0.025","0.396","12.5","27.8","19.9","7.9","0.8","2","15.3","16.4","1982","Swingmen",0.8,"CLE","laimbbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/laimbbi01.jpg"
"27","Bill Laimbeer","C","24","DET","4.9","9.4","0.516","0","0.2","0.143","4.8","9.2","0.525","0.518","3","3.7","0.813","3.7","7.7","11.3","1.8","0.6","1.1","2","4.2","12.8","0.578","0.025","0.396","12.5","27.8","19.9","7.9","0.8","2","15.3","16.4","1982","Swingmen",0.8,"DET","laimbbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/laimbbi01.jpg"
"28","Bill Laimbeer","C","24","DET","4.9","9.4","0.516","0","0.2","0.143","4.8","9.2","0.525","0.518","3","3.7","0.813","3.7","7.7","11.3","1.8","0.6","1.1","2","4.2","12.8","0.578","0.025","0.396","12.5","27.8","19.9","7.9","0.8","2","15.3","16.4","1982","Swingmen",0.8,"TOT","laimbbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/laimbbi01.jpg"
"29","Bill Laimbeer","C","24","CLE","2.4","5.1","0.47","0.1","0.1","0.5","2.3","4.9","0.47","0.476","1.9","2.4","0.775","2.5","3.1","5.5","0.9","0.4","0.6","1.2","3.4","6.7","0.546","0.024","0.474","14.8","20.6","17.5","6.9","1.2","1.9","16.6","16.9","1982","Bruiser Big Men",0.3,"CLE","laimbbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/laimbbi01.jpg"
"30","Bill Laimbeer","C","24","CLE","2.4","5.1","0.47","0.1","0.1","0.5","2.3","4.9","0.47","0.476","1.9","2.4","0.775","2.5","3.1","5.5","0.9","0.4","0.6","1.2","3.4","6.7","0.546","0.024","0.474","14.8","20.6","17.5","6.9","1.2","1.9","16.6","16.9","1982","Bruiser Big Men",0.3,"DET","laimbbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/laimbbi01.jpg"
"31","Bill Laimbeer","C","24","CLE","2.4","5.1","0.47","0.1","0.1","0.5","2.3","4.9","0.47","0.476","1.9","2.4","0.775","2.5","3.1","5.5","0.9","0.4","0.6","1.2","3.4","6.7","0.546","0.024","0.474","14.8","20.6","17.5","6.9","1.2","1.9","16.6","16.9","1982","Bruiser Big Men",0.3,"TOT","laimbbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/laimbbi01.jpg"
"32","Bill Laimbeer","C","24","TOT","3.3","6.7","0.494","0.1","0.2","0.308","3.3","6.5","0.499","0.498","2.3","2.9","0.793","2.9","4.8","7.7","1.3","0.5","0.8","1.5","3.7","9","0.563","0.024","0.433","13.6","24.3","18.7","7.4","1","2","15.9","16.6","1982","Bruiser Big Men",1.1,"CLE","laimbbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/laimbbi01.jpg"
"33","Bill Laimbeer","C","24","TOT","3.3","6.7","0.494","0.1","0.2","0.308","3.3","6.5","0.499","0.498","2.3","2.9","0.793","2.9","4.8","7.7","1.3","0.5","0.8","1.5","3.7","9","0.563","0.024","0.433","13.6","24.3","18.7","7.4","1","2","15.9","16.6","1982","Bruiser Big Men",1.1,"DET","laimbbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/laimbbi01.jpg"
"34","Bill Laimbeer","C","24","TOT","3.3","6.7","0.494","0.1","0.2","0.308","3.3","6.5","0.499","0.498","2.3","2.9","0.793","2.9","4.8","7.7","1.3","0.5","0.8","1.5","3.7","9","0.563","0.024","0.433","13.6","24.3","18.7","7.4","1","2","15.9","16.6","1982","Bruiser Big Men",1.1,"TOT","laimbbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/laimbbi01.jpg"
"35","Bill Willoughby","SF","24","HOU","3.5","6.7","0.517","0","0.1","0.429","3.4","6.6","0.519","0.52","0.8","1.1","0.727","1.6","2.3","3.8","1.1","0.4","0.9","1.1","2.1","7.8","0.541","0.015","0.166","7.7","12.2","9.9","7","1","2.3","13.5","16","1982","Bruiser Big Men",0.6,"HOU","willobi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/willobi01.jpg"
"36","Billy Knight","SF","29","IND","4.7","9.4","0.495","0.1","0.4","0.281","4.6","9","0.504","0.501","2.9","3.5","0.826","1.2","2","3.2","1.5","0.8","0.2","1.7","1.6","12.3","0.562","0.042","0.369","5.7","9.8","7.7","10.4","1.7","0.4","13.4","23.7","1982","Ball Handlers",0.6,"IND","knighbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/knighbi01.jpg"
"37","Billy McKinney","PG","26","DEN","4.6","8.6","0.528","0","0.2","0","4.6","8.4","0.541","0.528","1.7","2.1","0.806","0.4","1.4","1.8","4.2","0.9","0.2","1.4","2.3","10.8","0.565","0.024","0.243","1.6","6","3.9","21.1","1.5","0.4","12.9","17.2","1982","Ball Handlers",-0.1,"DEN","mckinbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/mckinbi01.jpg"
"38","Billy Paultz","C","33","HOU","1.4","3.5","0.394","0","0","0","1.4","3.5","0.394","0.394","0.5","1","0.523","0.8","1.9","2.8","0.6","0.2","0.3","0.7","1.5","3.3","0.416","0","0.288","7.1","17.9","12.3","6.6","0.9","1.5","15","15.2","1982","Wing Scorers",-0.6,"HOU","paultbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/paultbi01.jpg"
"39","Billy Ray Bates","SG","25","POR","4.4","9.2","0.473","0.2","0.5","0.293","4.2","8.7","0.484","0.481","2.2","2.8","0.787","0.7","0.7","1.4","1.5","0.5","0.1","1.2","1.3","11.1","0.53","0.059","0.305","4.9","5","4.9","13.9","1.6","0.2","10.6","29.4","1982","Ball Handlers",-0.4,"POR","batesbi01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/batesbi01.jpg"
"40","Bob Dandridge","SF","34","MIL","1.9","5","0.382","0","0","0","1.9","5","0.382","0.382","0.9","1.5","0.588","0.4","1.2","1.5","1.2","0.5","0.2","1","2.3","4.7","0.416","0","0.309","2.7","8.3","5.6","9.7","1.4","0.7","15","17.4","1982","Wing Scorers",-0.2,"MIL","dandrbo01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/dandrbo01.jpg"
"41","Bob Gross","SF","28","POR","2.9","5.5","0.537","0.1","0.1","0.5","2.9","5.4","0.538","0.542","1.3","1.8","0.75","1.7","2.7","4.4","2.1","1.3","0.7","1.5","2.7","7.2","0.581","0.019","0.323","8.3","12.7","10.5","11.5","2.6","1.7","19.3","13.6","1982","Bruiser Big Men",1.6,"POR","grossbo01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/grossbo01.jpg"
"42","Bob Wilkerson","SF","27","CLE","4.4","10.4","0.418","0","0.3","0.167","4.3","10.2","0.425","0.42","2.2","2.8","0.784","0.9","2.9","3.8","3.6","1.4","0.4","2.1","2.9","11","0.471","0.027","0.272","3.5","12.7","7.8","18.7","2.5","0.8","15.4","20.5","1982","Ball Handlers",0.4,"CLE","wilkebo01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/wilkebo01.jpg"
"43","Brad Branson","PF","23","CLE","2.1","5.2","0.404","0","0","0","2.1","5.2","0.404","0.404","1.1","1.2","0.917","1.4","1.9","3.3","0.6","0.5","0.4","1.3","1.7","5.3","0.463","0","0.231","8.5","13","10.6","4.6","1.4","1.3","18.5","16.5","1982","Wing Scorers",-0.1,"CLE","bransbr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/bransbr01.jpg"
"44","Brad Davis","PG","26","DAL","4.8","9.4","0.515","0.2","0.6","0.286","4.7","8.8","0.53","0.524","2.3","2.8","0.804","0.4","2.3","2.8","6.2","0.9","0.1","1.9","2.7","12.1","0.569","0.064","0.298","1.5","8.6","4.9","27.5","1.4","0.1","15.4","16.2","1982","Ball Handlers",0.8,"DAL","davisbr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/davisbr01.jpg"
"45","Brad Holland","SG","25","TOT","1.9","5.6","0.346","0","0.2","0","1.9","5.4","0.36","0.346","0.2","0.4","0.5","0.4","0.5","0.9","1.3","0.8","0.1","0.6","0.9","4.1","0.353","0.038","0.077","3.4","3.9","3.7","12.7","2.7","0.3","9","19.1","1982","Wing Scorers",-0.2,"TOT","hollabr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hollabr01.jpg"
"46","Brad Holland","SG","25","TOT","1.9","5.6","0.346","0","0.2","0","1.9","5.4","0.36","0.346","0.2","0.4","0.5","0.4","0.5","0.9","1.3","0.8","0.1","0.6","0.9","4.1","0.353","0.038","0.077","3.4","3.9","3.7","12.7","2.7","0.3","9","19.1","1982","Wing Scorers",-0.2,"MIL","hollabr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hollabr01.jpg"
"47","Brad Holland","SG","25","TOT","1.9","5.6","0.346","0","0.2","0","1.9","5.4","0.36","0.346","0.2","0.4","0.5","0.4","0.5","0.9","1.3","0.8","0.1","0.6","0.9","4.1","0.353","0.038","0.077","3.4","3.9","3.7","12.7","2.7","0.3","9","19.1","1982","Wing Scorers",-0.2,"WSB","hollabr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hollabr01.jpg"
"48","Brad Holland","SG","25","WSB","2.1","5.6","0.37","0","0.2","0","2.1","5.4","0.386","0.37","0.2","0.3","0.75","0.5","0.5","1","1.2","0.8","0.1","0.5","0.9","4.4","0.381","0.041","0.055","3.6","4.1","3.8","12.2","2.9","0.3","8.6","18.5","1982","Wing Scorers",-0.1,"TOT","hollabr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hollabr01.jpg"
"49","Brad Holland","SG","25","WSB","2.1","5.6","0.37","0","0.2","0","2.1","5.4","0.386","0.37","0.2","0.3","0.75","0.5","0.5","1","1.2","0.8","0.1","0.5","0.9","4.4","0.381","0.041","0.055","3.6","4.1","3.8","12.2","2.9","0.3","8.6","18.5","1982","Wing Scorers",-0.1,"MIL","hollabr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hollabr01.jpg"
"50","Brad Holland","SG","25","WSB","2.1","5.6","0.37","0","0.2","0","2.1","5.4","0.386","0.37","0.2","0.3","0.75","0.5","0.5","1","1.2","0.8","0.1","0.5","0.9","4.4","0.381","0.041","0.055","3.6","4.1","3.8","12.2","2.9","0.3","8.6","18.5","1982","Wing Scorers",-0.1,"WSB","hollabr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hollabr01.jpg"
"51","Brian Taylor","PG","30","SDC","4","8","0.503","0.6","1.5","0.365","3.5","6.5","0.536","0.538","2.2","2.7","0.818","0.6","1.7","2.3","5.6","1.1","0.2","2","2.8","10.8","0.588","0.192","0.335","2.4","6.7","4.5","23.4","1.7","0.4","17.9","14.7","1982","Other",0.4,"SDC","taylobr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/taylobr01.jpg"
"52","Brian Winters","SG","29","MIL","6.6","13.2","0.501","0.6","1.5","0.387","6","11.7","0.516","0.524","2","2.6","0.788","0.8","2","2.8","4.1","0.9","0.1","1.9","3.1","15.9","0.553","0.115","0.194","3.3","7.2","5.3","20.5","1.5","0.3","11.9","22.3","1982","Other",1.1,"MIL","wintebr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/wintebr01.jpg"
"53","Buck Williams","PF","21","NJN","6.3","10.7","0.582","0","0","0","6.3","10.7","0.583","0.582","3","4.7","0.624","4.2","8","12.3","1.3","1","1","2.9","3.5","15.5","0.603","0.001","0.44","13.7","26.6","20.1","5.4","1.4","1.7","18.3","18.2","1982","Swingmen",2.7,"NJN","willibu01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/willibu01.jpg"
"54","Butch Carter","SG","23","IND","2.5","5.4","0.468","0.1","0.3","0.32","2.4","5","0.477","0.478","0.8","0.9","0.829","0.4","0.7","1.1","0.8","0.5","0.1","0.7","1.5","5.9","0.511","0.062","0.174","3.1","5.3","4.1","8.8","1.6","0.6","11.1","19.6","1982","Wing Scorers",-0.5,"IND","cartebu01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/cartebu01.jpg"
"55","Caldwell Jones","C","31","PHI","2.9","5.7","0.497","0","0","0","2.9","5.7","0.5","0.497","2.2","2.7","0.817","2","6.7","8.7","1.2","0.5","1.8","1.9","3.7","7.9","0.571","0.006","0.471","7.9","24","16.3","5","0.7","3.4","21.6","12.2","1982","Bruiser Big Men",1.3,"PHI","jonesca01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/jonesca01.jpg"
"56","Calvin Garrett","SF","25","HOU","2.1","4.7","0.434","0.1","0.2","0.3","2","4.5","0.44","0.44","0.3","0.5","0.654","0.5","1.3","1.8","1.5","0.6","0.1","0.7","1.8","4.5","0.454","0.041","0.107","3.4","8.9","6.1","11.6","1.8","0.4","13","13.9","1982","Wing Scorers",-0.2,"HOU","garreca01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/garreca01.jpg"
"57","Calvin Natt","SF","25","POR","6.9","11.9","0.576","0","0.1","0.25","6.8","11.8","0.579","0.577","3.9","5.2","0.75","2.6","5.6","8.2","2","0.8","0.5","1.9","2.3","17.7","0.622","0.009","0.438","8.4","17.9","13.2","8","1.1","0.8","11.6","19.1","1982","Swingmen",2.9,"POR","nattca01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/nattca01.jpg"
"58","Campy Russell","SF","30","NYK","5.3","11.1","0.478","0.3","0.7","0.439","5","10.4","0.481","0.492","3","3.8","0.776","1.1","1.9","3.1","3.7","1","0.2","2.5","2.9","13.9","0.543","0.066","0.343","4.1","7.4","5.7","16.9","1.6","0.3","16.5","20.7","1982","Ball Handlers",0.5,"NYK","russeca02","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/russeca02.jpg"
"59","Carl Nicks","SG","23","UTA","3.2","6.9","0.454","0","0.1","0","3.2","6.9","0.458","0.454","1.1","1.9","0.567","0.8","1.2","2","1.1","0.8","0.1","1.3","2.3","7.4","0.474","0.009","0.27","5.4","7.8","6.5","9.1","2.3","0.2","14","21.9","1982","Wing Scorers",-1,"UTA","nicksca01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/nicksca01.jpg"
"60","Cedric Maxwell","SF","26","BOS","5.1","9.3","0.548","0","0","0","5.1","9.2","0.551","0.548","4.6","6.1","0.747","2.8","3.6","6.4","2.3","1","0.6","2.2","3.4","14.8","0.616","0.004","0.66","9.5","11.7","10.6","9.2","1.4","1","15.7","17.2","1982","Swingmen",3.8,"BOS","maxwece01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/maxwece01.jpg"
"61","Cedrick Hordges","PF","25","DEN","2.6","5.4","0.493","0","0.2","0.231","2.6","5.2","0.501","0.496","1.5","2.6","0.583","1.5","3.6","5.1","0.8","0.3","0.2","1.4","3","6.8","0.525","0.031","0.481","9.5","21","15.4","5.5","0.8","0.7","18.1","17","1982","Bruiser Big Men",-0.8,"DEN","hordgce01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hordgce01.jpg"
"62","Charlie Criss","PG","33","SDC","4.9","10.3","0.479","0.3","0.8","0.381","4.6","9.5","0.487","0.493","2.7","3.1","0.884","0.3","1.3","1.6","4","0.8","0.1","1.9","2","12.9","0.552","0.073","0.299","1","5.4","3.1","18.1","1.2","0.3","13.8","18.3","1982","Ball Handlers",-0.3,"TOT","crissch01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/crissch01.jpg"
"63","Charlie Criss","PG","33","SDC","4.9","10.3","0.479","0.3","0.8","0.381","4.6","9.5","0.487","0.493","2.7","3.1","0.884","0.3","1.3","1.6","4","0.8","0.1","1.9","2","12.9","0.552","0.073","0.299","1","5.4","3.1","18.1","1.2","0.3","13.8","18.3","1982","Ball Handlers",-0.3,"ATL","crissch01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/crissch01.jpg"
"64","Charlie Criss","PG","33","SDC","4.9","10.3","0.479","0.3","0.8","0.381","4.6","9.5","0.487","0.493","2.7","3.1","0.884","0.3","1.3","1.6","4","0.8","0.1","1.9","2","12.9","0.552","0.073","0.299","1","5.4","3.1","18.1","1.2","0.3","13.8","18.3","1982","Ball Handlers",-0.3,"SDC","crissch01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/crissch01.jpg"
